"","score_file"
"R08C01-10068177",0.13
"R01C01-10055255",0.13
"R02C01-10055129",0.113229
"R03C01-10056058",0.178048
"R04C01-10055761",0.13
"R05C01-10055794",0.178
"R06C01-10055918",0.112904
"R07C01-10038820",0.226
"R08C01-10056040",0.226
"R02C01-10055457",0.178
"R03C01-10038946",0.178
"R04C01-10051484",0.178
"R05C01-10054750",0.13
"R07C01-10050010",0.178
"R08C01-10047719",0.13
"R02C01-10055789",0.177664
"R03C01-10051992",0.178
"R04C01-10056038",0.13
"R05C01-10055835",0.225952
"R06C01-10055879",0.13
"R07C01-10055889",0.13
"R08C01-10055932",0.065
"R01C01-10071671",0.13
"R02C01-10071642",0.178
"R04C01-10072576",0.178
"R05C01-10073593",0.113
"R06C01-10072663",0.226
"R07C01-10073432",0.16516
"R08C01-10069726",0.13
"R01C01-10064933",0.13
"R02C01-10065671",0.13
"R04C01-10062738",0.178
"R05C01-10066367",0.178048
"R06C01-10046423",0.065
"R07C01-10060258",0.177808
"R08C01-10061315",0.130192
"R03C01-10054037",0.13
"R04C01-10049720",0.13
"R05C01-10052757",0.178
"R07C01-10053216",0.177904
"R08C01-10049742",0.13
"R01C01-10063083",0.065
"R02C01-10063504",0.111176
"R05C01-10038508",0.13
"R07C01-10053281",0.178
"R08C01-10036527",0.178
"R01C01-10050697",0.13
"R02C01-10050939",0.178
"R03C01-10063051",0.178
"R06C01-10057746",0.177904
"R07C01-10057739",0.130048
"R08C01-10044260",0.130144
"R01C01-10065541",0.178
"R02C01-10068764",0.13
"R03C01-10067505",0.177952
"R05C01-10067556",0.178
"R06C01-10069828",0.130096
"R07C01-10069801",0.13
"R08C01-10069806",0.13
"R01C01-10068382",0.113
"R02C01-10067568",0.161065
"R03C01-10067512",0.13
"R04C01-10067514",0.13
"R05C01-10069857",0.178
"R06C01-10069824",0.178
"R07C01-10067570",0.13
"R08C01-10067513",0.178
"R01C01-10067807",0.13
"R02C01-10069386",0.13
"R03C01-10068190",0.130048
"R04C01-10069293",0.11326
"R08C01-10071769",0.178
"R01C01-10070582",0.06513
"R02C01-10069363",0.13
"R04C01-10070408",0.13
"R06C01-10070511",0.178
"R07C01-10070298",0.178
"R08C01-10069459",0.226
"R02C01-10037599",0.13
"R03C01-10070832",0.226
"R04C01-10071328",0.130048
"R05C01-10071339",0.113
"R06C01-10071334",0.13
"R07C01-10071325",0.178
"R08C01-10070917",0.13
"R01C01-10070233",0.178
"R02C01-10070718",0.13
"R03C01-10070389",0.178
"R04C01-10071770",0.178
"R06C01-10064035",0.13
"R07C01-10064040",0.178
"R08C01-10064069",0.11313
"R01C01-10064023",0.113195
"R02C01-10064050",0.11326
"R03C01-10070399",0.178048
"R04C01-10070357",0.13
"R05C01-10072247",0.13
"R06C01-10072455",0.178
"R07C01-10072567",0.178
"R08C01-10072578",0.13
"R01C01-10069728",0.13
"R02C01-10072869",0.130288
"R03C01-10073376",0.13
"R04C01-10073592",0.178
"R05C01-10073594",0.178
"R06C01-10072660",0.113
"R07C01-10069684",0.13
"R08C01-10071302",0.161585
"R01C01-10061374",0.065065
"R02C01-10070533",0.13
"R03C01-10069008",0.06526
"R04C01-10071137",0.130048
"R05C01-10070714",0.13
"R07C01-10070369",0.178
"R08C01-10071229",0.178
"R01C01-10025840",0.13
"R02C01-10027013",0.13
"R04C01-10068208",0.13
"R05C01-10070648",0.178
"R06C01-10067279",0.06513
"R07C01-10065435",0.178
"R08C01-10066868",0.13
"R01C01-10037587",0.065065
"R02C01-10071782",0.13
"R03C01-10071331",0.13
"R04C01-10071335",0.065
"R05C01-10071464",0.13
"R06C01-10072644",0.13
"R07C01-10073375",0.13
"R08C01-10061637",0.177808
"R01C01-10063443",0.13
"R02C01-10042966",0.178
"R03C01-10062509",0.178
"R04C01-10063157",0.13
"R06C01-10059782",0.13
"R08C01-10058473",0.13
"R01C01-10062959",0.13
"R02C01-10062938",0.178
"R03C01-10064995",0.13
"R04C01-10066087",0.13
"R05C01-10065689",0.13
"R06C01-10066095",0.178
"R08C01-10062944",0.178
"R01C01-10062965",0.13
"R02C01-10058206",0.130384
"R03C01-10062961",0.178
"R04C01-10049077",0.178
"R07C01-10066036",0.13
"R08C01-10007957",0.226
"R01C01-10069897",0.13
"R02C01-10069936",0.179056
"R03C01-10073220",0.13
"R07C01-10069903",0.178
"R08C01-10069836",0.13
"R01C01-10067446",0.13
"R02C01-10067427",0.13
"R03C01-10067460",0.065065
"R05C01-10067482",0.178
"R06C01-10067488",0.177472
"R07C01-10067493",0.178
"R08C01-10071752",0.177424
"R02C01-10072582",0.13
"R03C01-10073102",0.178
"R04C01-10072667",0.065065
"R05C01-10070163",0.178
"R06C01-10049290",0.13
"R07C01-10073405",0.13
"R08C01-10069729",0.065065
"R01C01-10055524",0.13
"R02C01-10056057",0.13
"R03C01-10056047",0.178
"R04C01-10053431",0.13
"R05C01-10054017",0.178
"R06C01-10055945",0.13
"R07C01-10056051",0.13
"R08C01-10056073",0.178
"R02C01-10070459",0.13
"R03C01-10070486",0.132064
"R04C01-10070385",0.13
"R05C01-10071223",0.13
"R06C01-10070676",0.113017
"R01C01-10066376",0.178
"R02C01-10067277",0.13
"R03C01-10068207",0.13
"R04C01-10068445",0.13
"R05C01-10047605",0.13
"R06C01-10062841",0.13
"R07C01-10070021",0.130096
"R08C01-10067396",0.130048
"R02C01-10054992",0.13
"R03C01-10061232",0.178192
"R04C01-10059113",0.13
"R05C01-10057691",0.178
"R06C01-10059568",0.13
"R07C01-10062877",0.13
"R08C01-10044034",0.178
"R01C01-10038307",0.178
"R03C01-10043042",0.178
"R04C01-10061515",0.17824
"R05C01-10045539",0.178
"R06C01-10025999",0.17752
"R07C01-10051172",0.13
"R08C01-10058350",0.065325
"R01C01-10067546",0.13
"R02C01-10067524",0.161
"R03C01-10067840",0.13
"R05C01-10069808",0.178
"R06C01-10058728",0.178
"R07C01-10059546",0.13
"R08C01-10050236",0.13
"R03C01-10069677",0.13
"R05C01-10072179",0.112856
"R07C01-10072274",0.130048
"R01C01-10060134",0.13
"R02C01-10060284",0.13
"R03C01-10061594",0.178
"R04C01-10039807",0.178
"R05C01-10050791",0.13
"R06C01-10065369",0.13
"R07C01-10066235",0.130144
"R08C01-10061457",0.13
"R01C01-10067644",0.065
"R02C01-10067631",0.065243
"R03C01-10067645",0.13
"R04C01-10067607",0.13
"R05C01-10045218",0.13
"R07C01-10064971",0.13
"R08C01-10067341",0.13
"R01C01-10047588",0.13
"R02C01-10061531",0.13
"R03C01-10057342",0.13
"R04C01-10044493",0.065113
"R05C01-10045589",0.065
"R07C01-10047567",0.130048
"R08C01-10062007",0.13
"R01C01-10061557",0.13
"R02C01-10046811",0.178
"R03C01-10052000",0.13
"R04C01-10067317",0.13
"R05C01-10067313",0.13
"R06C01-10052352",0.177952
"R07C01-10062392",0.13
"R08C01-10035632",0.13
"R02C01-10062865",0.178
"R03C01-10067825",0.178
"R04C01-10068241",0.178
"R06C01-10067862",0.12961
"R07C01-10067863",0.178
"R08C01-10065903",0.130048
"R01C01-10034979",0.13
"R02C01-10046475",0.13
"R03C01-10055509",0.130048
"R04C01-10054362",0.065243
"R05C01-10056067",0.13
"R06C01-10055946",0.13
"R07C01-10055596",0.13
"R08C01-10056071",0.065
"R02C01-10055944",0.178
"R03C01-10055888",0.065113
"R04C01-10055256",0.178
"R05C01-10055253",0.178
"R06C01-10055594",0.130048
"R07C01-10046111",0.13
"R08C01-10056704",0.13
"R02C01-10067040",0.177805
"R03C01-10065990",0.13
"R04C01-10058909",0.13
"R05C01-10034415",0.178
"R06C01-10065762",0.065195
"R07C01-10066160",0.13
"R08C01-10066530",0.13
"R01C01-10069812",0.13
"R02C01-10069012",0.178
"R03C01-10069854",0.177952
"R05C01-10069833",0.13
"R06C01-10069002",0.13
"R07C01-10067509",0.130672
"R08C01-10067558",0.178
"R01C01-10067553",0.065
"R02C01-10067566",0.164944
"R03C01-10067537",0.13
"R05C01-10063521",0.13
"R06C01-10066148",0.13
"R08C01-10067552",0.13
"R01C01-10053573",0.13
"R02C01-10049585",0.13
"R03C01-10061460",0.13
"R04C01-10043067",0.130048
"R05C01-10056368",0.178
"R06C01-10063914",0.113
"R07C01-10058814",0.225856
"R08C01-10061215",0.178
"R02C01-10071369",0.226
"R03C01-10071374",0.13
"R04C01-10070722",0.178
"R05C01-10070716",0.178
"R06C01-10071225",0.065
"R08C01-10068159",0.178
"R01C01-10039736",0.13
"R02C01-10059889",0.226
"R04C01-10056397",0.065065
"R06C01-10067410",0.130144
"R07C01-10067418",0.113178
"R01C01-10035075",0.13
"R02C01-10068778",0.113455
"R04C01-10068757",0.13
"R05C01-10068387",0.178
"R06C01-10068335",0.113
"R07C01-10066458",0.177952
"R01C01-10069368",0.178
"R02C01-10069093",0.178
"R03C01-10058201",0.178
"R04C01-10070554",0.13
"R05C01-10069411",0.06604
"R07C01-10070538",0.13
"R08C01-10069535",0.130048
"R01C01-10062598",0.13
"R03C01-10061379",0.13
"R04C01-10059728",0.13
"R05C01-10058180",0.06513
"R07C01-10061736",0.226
"R08C01-10057712",0.178
"R02C01-10068384",0.130048
"R03C01-10059480",0.130048
"R04C01-10067525",0.13
"R05C01-10069829",0.16113
"R06C01-10069863",0.13
"R07C01-10069011",0.13
"R01C01-10061255",0.178048
"R02C01-10059273",0.130144
"R03C01-10061234",0.178
"R04C01-10051383",0.13
"R05C01-10058881",0.178
"R06C01-10064944",0.13
"R07C01-10065086",0.113438
"R08C01-10064868",0.178
"R01C01-10060102",0.178
"R02C01-10050484",0.178144
"R03C01-10061226",0.13
"R04C01-10065562",0.130096
"R06C01-10044952",0.130048
"R07C01-10021244",0.13
"R08C01-10059276",0.177952
"R01C01-10065788",0.175792
"R02C01-10051388",0.178
"R03C01-10023252",0.13
"R04C01-10059709",0.13
"R05C01-10064477",0.13
"R06C01-10064084",0.178
"R08C01-10061518",0.113
"R03C01-10066508",0.065065
"R05C01-10066494",0.222784
"R07C01-10064774",0.130192
"R08C01-10067857",0.178
"R01C01-10068737",0.178
"R03C01-10068400",0.178048
"R04C01-10068217",0.12987
"R05C01-10068758",0.178
"R07C01-10068336",0.13
"R08C01-10068770",0.13
"R01C01-10063808",0.178
"R02C01-10066575",0.13
"R04C01-10059459",0.13
"R05C01-10059467",0.13
"R06C01-10059515",0.13
"R07C01-10066460",0.13
"R08C01-10065786",0.178
"R04C01-10056595",0.17824
"R05C01-10056592",0.065065
"R06C01-10049743",0.13
"R07C01-10054517",0.13
"R08C01-10054363",0.130096
"R01C01-10062863",0.11313
"R02C01-10058724",0.178
"R03C01-10054494",0.13
"R04C01-10014010",0.13
"R05C01-10039205",0.06513
"R06C01-10015032",0.130048
"R07C01-10063162",0.13
"R01C01-10056410",0.13
"R02C01-10056380",0.178
"R04C01-10053037",0.130144
"R05C01-10056360",0.226
"R06C01-10056325",0.178
"R07C01-10056361",0.178
"R08C01-10056246",0.13
"R01C01-10043740",0.13
"R02C01-10067627",0.178
"R03C01-10053254",0.06513
"R04C01-10031321",0.176375
"R05C01-10058616",0.226
"R06C01-10033269",0.178
"R07C01-10065377",0.178
"R08C01-10056320",0.178
"R03C01-10062942",0.13
"R04C01-10061897",0.13
"R05C01-10062783",0.065
"R06C01-10062786",0.13
"R07C01-10057616",0.130096
"R08C01-10062936",0.226
"R01C01-10055837",0.130048
"R02C01-10055844",0.13
"R03C01-10055838",0.177952
"R04C01-10055839",0.178
"R06C01-10055919",0.178
"R01C01-10045896",0.13
"R02C01-10045086",0.13
"R03C01-10049925",0.13
"R04C01-10057885",0.178
"R05C01-10056961",0.11313
"R06C01-10061651",0.065833
"R07C01-10061652",0.178
"R08C01-10057748",0.178
"R02C01-10052835",0.178
"R03C01-10052510",0.13
"R04C01-10052755",0.178
"R05C01-10050722",0.13
"R06C01-10052512",0.13
"R07C01-10053130",0.112424
"R08C01-10053144",0.13
"R01C01-10052481",0.178
"R02C01-10054270",0.225856
"R03C01-10054279",0.226
"R04C01-10054497",0.178
"R06C01-10012997",0.13
"R07C01-10052452",0.13
"R08C01-10049748",0.161
"R01C01-10052513",0.13
"R02C01-10052514",0.13
"R03C01-10049755",0.10857
"R04C01-10046505",0.13
"R05C01-10053582",0.113065
"R06C01-10052446",0.13
"R07C01-10052464",0.13
"R08C01-10053402",0.178
"R01C01-10056147",0.226
"R02C01-10055811",0.178
"R03C01-10056132",0.226
"R04C01-10056133",0.178
"R05C01-10055736",0.13
"R06C01-10056266",0.13
"R07C01-10056285",0.13
"R08C01-10054374",0.13
"R01C01-10050381",0.11339
"R02C01-10056498",0.13
"R03C01-10043413",0.178
"R04C01-10043715",0.17776
"R05C01-10063528",0.178
"R07C01-10063209",0.178
"R08C01-10063210",0.178
"R03C01-10068323",0.13
"R04C01-10068334",0.178
"R05C01-10069000",0.13
"R06C01-10066699",0.13
"R07C01-10068773",0.226
"R08C01-10068752",0.13
"R01C01-10065785",0.178
"R02C01-10063864",0.226
"R03C01-10033872",0.178
"R04C01-10065707",0.113195
"R05C01-10066198",0.13
"R07C01-10066599",0.226
"R08C01-10065874",0.178
"R02C01-10066216",0.178
"R03C01-10053591",0.065
"R04C01-10066354",0.130048
"R05C01-10066750",0.13024
"R06C01-10066757",0.13
"R07C01-10066897",0.13
"R08C01-10067193",0.130048
"R01C01-10068226",0.13
"R03C01-10063804",0.178
"R04C01-10067564",0.130048
"R07C01-10065315",0.13
"R08C01-10067539",0.178
"R03C01-10054888",0.178
"R04C01-10044727",0.177952
"R05C01-10033714",0.065065
"R06C01-10065986",0.13
"R08C01-10066410",0.130192
"R01C01-10052123",0.191152
"R02C01-10054083",0.130048
"R03C01-10052775",0.13
"R04C01-10052454",0.13
"R06C01-10052812",0.067405
"R07C01-10053146",0.13
"R08C01-10058256",0.178
"R01C01-10041895",0.13
"R02C01-10050720",0.170704
"R05C01-10050715",0.13
"R06C01-10050718",0.130048
"R08C01-10054275",0.13
"R01C01-10056432",0.178
"R02C01-10065584",0.177952
"R03C01-10067520",0.065
"R04C01-10069796",0.177664
"R06C01-10068591",0.177952
"R07C01-10069013",0.130048
"R08C01-10067535",0.130096
"R01C01-10064518",0.13
"R02C01-10067220",0.13
"R03C01-10064900",0.13
"R04C01-10046995",0.13
"R05C01-10066937",0.14056
"R06C01-10066593",0.13
"R08C01-10025996",0.065195
"R01C01-10045201",0.113
"R02C01-10066423",0.13
"R03C01-10062255",0.13
"R04C01-10066887",0.226
"R05C01-10047776",0.178
"R06C01-10039093",0.13
"R07C01-10059346",0.115275
"R08C01-10066744",0.13
"R01C01-10066536",0.178
"R02C01-10068210",0.13
"R03C01-10013782",0.113195
"R04C01-10068262",0.13
"R05C01-10066620",0.178
"R07C01-10067930",0.178
"R08C01-10067861",0.178
"R03C01-10068775",0.13
"R04C01-10068337",0.151561
"R05C01-10068215",0.13
"R07C01-10062949",0.178
"R08C01-10068342",0.178
"R01C01-10055445",0.178
"R02C01-10049584",0.130048
"R04C01-10055064",0.065
"R05C01-10055461",0.142816
"R06C01-10055451",0.178
"R07C01-10052735",0.13
"R08C01-10055582",0.178
"R01C01-10065816",0.178
"R03C01-10066163",0.130048
"R04C01-10065778",0.178
"R05C01-10067126",0.13
"R07C01-10067036",0.113065
"R08C01-10065696",0.065065
"R01C01-10067864",0.13
"R02C01-10068049",0.130192
"R04C01-10065303",0.13
"R06C01-10067828",0.178
"R07C01-10068246",0.177424
"R01C01-10061514",0.13
"R03C01-10061418",0.113
"R04C01-10065429",0.13
"R05C01-10060113",0.178
"R06C01-10059281",0.13
"R08C01-10064916",0.13
"R02C01-10056323",0.13
"R04C01-10054900",0.178
"R06C01-10045724",0.130048
"R07C01-10058215",0.13
"R08C01-10051526",0.178
"R01C01-10064927",0.13
"R03C01-10059562",0.13
"R04C01-10062275",0.06513
"R05C01-10041119",0.13
"R07C01-10061332",0.177184
"R08C01-10063878",0.178
"R01C01-10070252",0.13
"R03C01-10070713",0.065
"R05C01-10057846",0.13
"R06C01-10069083",0.13
"R01C01-10062951",0.11313
"R02C01-10062945",0.178
"R04C01-10062699",0.13
"R06C01-10063634",0.178
"R07C01-10062634",0.13
"R08C01-10062952",0.065065
"R01C01-10055151",0.13
"R02C01-10054375",0.226
"R03C01-10049810",0.178
"R04C01-10055939",0.16178
"R05C01-10055229",0.178
"R06C01-10055861",0.178
"R07C01-10056281",0.178
"R08C01-10056363",0.13
"R01C01-10063911",0.178
"R02C01-10050024",0.171045
"R03C01-10053407",0.178
"R04C01-10065815",0.13
"R05C01-10065292",0.226
"R06C01-10066670",0.13
"R07C01-10058904",0.13
"R08C01-10065291",0.11313
"R03C01-10070980",0.13
"R04C01-10070422",0.13
"R05C01-10071365",0.178
"R06C01-10071367",0.178096
"R07C01-10071220",0.178
"R08C01-10051380",0.13
"R01C01-10046364",0.13
"R02C01-10063232",0.13
"R03C01-10062477",0.065
"R05C01-10050344",0.178048
"R06C01-10058356",0.178
"R07C01-10041753",0.066885
"R08C01-10058938",0.13
"R01C01-10062960",0.226
"R02C01-10062021",0.065065
"R03C01-10063662",0.178
"R04C01-10061301",0.13
"R05C01-10063058",0.226
"R06C01-10062798",0.13
"R07C01-10063063",0.130048
"R08C01-10062622",0.13
"R01C01-10027495",0.13
"R02C01-10041128",0.13
"R03C01-10067302",0.13
"R04C01-10012699",0.13
"R05C01-10067300",0.065065
"R06C01-10063348",0.178
"R07C01-10061850",0.178
"R08C01-10039182",0.13
"R02C01-10063214",0.161
"R04C01-10062249",0.13
"R05C01-10049206",0.130096
"R06C01-10051832",0.13
"R07C01-10042828",0.113
"R08C01-10058992",0.13
"R02C01-10062866",0.13
"R03C01-10064992",0.13
"R04C01-10056005",0.13
"R05C01-10066078",0.178
"R06C01-10063107",0.06526
"R07C01-10062782",0.178
"R01C01-10057682",0.13
"R03C01-10026446",0.177904
"R04C01-10062937",0.11313
"R06C01-10056842",0.13
"R07C01-10065713",0.178
"R08C01-10065001",0.13
"R01C01-10054956",0.177856
"R03C01-10056249",0.178
"R05C01-10054733",0.160952
"R07C01-10056123",0.178
"R08C01-10055377",0.065
"R02C01-10054635",0.178
"R03C01-10059453",0.13
"R04C01-10059455",0.065
"R05C01-10059466",0.113
"R06C01-10059514",0.06513
"R07C01-10065726",0.178048
"R08C01-10065382",0.13
"R03C01-10056938",0.178
"R04C01-10059215",0.13
"R05C01-10058158",0.13
"R07C01-10058557",0.13
"R08C01-10048547",0.13
"R02C01-10072251",0.13
"R04C01-10070484",0.130048
"R05C01-10072225",0.13
"R06C01-10072220",0.16113
"R07C01-10072242",0.13
"R08C01-10053414",0.130048
"R01C01-10061247",0.06513
"R02C01-10029769",0.226
"R03C01-10061395",0.065065
"R04C01-10061231",0.13
"R07C01-10065081",0.178
"R08C01-10064853",0.178
"R01C01-10061207",0.178
"R02C01-10064946",0.13
"R03C01-10065084",0.129935
"R04C01-10064855",0.178
"R05C01-10060311",0.13
"R06C01-10058979",0.13
"R07C01-10060126",0.226
"R08C01-10060152",0.13
"R01C01-10072463",0.13
"R03C01-10072649",0.178
"R04C01-10072271",0.178
"R05C01-10072891",0.11352
"R06C01-10070846",0.178
"R07C01-10068052",0.226
"R08C01-10070335",0.178
"R01C01-10070378",0.13
"R02C01-10070792",0.178
"R03C01-10072173",0.178
"R04C01-10069511",0.178
"R05C01-10067705",0.13
"R06C01-10072586",0.13
"R07C01-10072645",0.226
"R08C01-10072298",0.17776
"R02C01-10070362",0.178
"R05C01-10070170",0.178048
"R06C01-10067699",0.130144
"R07C01-10073103",0.134224
"R08C01-10073063",0.13
"R01C01-10048064",0.130048
"R02C01-10055532",0.178
"R03C01-10055037",0.130048
"R04C01-10055036",0.06513
"R07C01-10052814",0.178
"R08C01-10054044",0.178
"R01C01-10055876",0.13
"R03C01-10054379",0.065
"R04C01-10056055",0.178
"R05C01-10056054",0.178
"R06C01-10056072",0.161
"R07C01-10055760",0.178
"R01C01-10071420",0.113048
"R02C01-10070680",0.178
"R03C01-10071233",0.13
"R04C01-10070460",0.13
"R06C01-10069312",0.13
"R07C01-10070949",0.178
"R08C01-10071221",0.178
"R01C01-10069361",0.13
"R02C01-10069446",0.13
"R03C01-10069484",0.13
"R04C01-10065334",0.113147
"R06C01-10068490",0.13
"R07C01-10065324",0.13
"R08C01-10060157",0.065065
"R01C01-10054865",0.178
"R02C01-10054857",0.13
"R03C01-10054863",0.13
"R04C01-10054274",0.178
"R05C01-10052425",0.178
"R06C01-10050713",0.113065
"R07C01-10050714",0.13
"R08C01-10054014",0.226
"R02C01-10065938",0.065178
"R03C01-10065676",0.065
"R04C01-10065649",0.130096
"R05C01-10064406",0.13
"R06C01-10062563",0.13
"R07C01-10062700",0.178
"R01C01-10054063",0.178
"R02C01-10053403",0.065065
"R03C01-10054073",0.178528
"R04C01-10052744",0.130048
"R05C01-10054351",0.178
"R06C01-10050717",0.13
"R01C01-10072646",0.177376
"R03C01-10072885",0.06578
"R04C01-10068642",0.113195
"R05C01-10070429",0.13
"R06C01-10037503",0.13
"R07C01-10070852",0.178
"R08C01-10072171",0.178
"R01C01-10067089",0.13
"R02C01-10035637",0.13
"R03C01-10046246",0.13
"R04C01-10070819",0.13
"R05C01-10070798",0.178
"R06C01-10071320",0.13
"R07C01-10067671",0.11313
"R08C01-10069751",0.13
"R01C01-10069211",0.13
"R02C01-10069230",0.13
"R03C01-10065289",0.178048
"R04C01-10069450",0.178
"R05C01-10069186",0.177904
"R06C01-10069355",0.130048
"R07C01-10069041",0.178
"R08C01-10070583",0.226
"R01C01-10065731",0.13
"R02C01-10058132",0.130096
"R03C01-10064939",0.178
"R04C01-10065705",0.178048
"R06C01-10057839",0.226
"R07C01-10063623",0.13
"R08C01-10062737",0.13
"R02C01-10067176",0.226
"R04C01-10069476",0.065065
"R06C01-10069432",0.13
"R07C01-10069480",0.17416
"R08C01-10070590",0.178
"R01C01-10071821",0.178
"R02C01-10071819",0.130048
"R04C01-10072718",0.178048
"R05C01-10072382",0.178
"R06C01-10073156",0.178
"R01C01-10027100",0.13
"R02C01-10072214",0.130096
"R05C01-10072227",0.178
"R06C01-10071987",0.13
"R07C01-10072583",0.13
"R08C01-10072219",0.178
"R01C01-10046938",0.130144
"R03C01-10058285",0.11313
"R04C01-10057718",0.178
"R05C01-10058092",0.178
"R07C01-10056960",0.178
"R08C01-10056962",0.13
"R02C01-10057768",0.177472
"R03C01-10057786",0.130048
"R07C01-10057720",0.17536
"R08C01-10058265",0.178048
"R01C01-10072208",0.13
"R02C01-10072647",0.113195
"R03C01-10066471",0.177616
"R04C01-10053417",0.17824
"R05C01-10066760",0.06617
"R06C01-10070334",0.178
"R01C01-10056128",0.130048
"R02C01-10056129",0.131152
"R03C01-10055228",0.178
"R04C01-10055517",0.13
"R05C01-10056041",0.13
"R06C01-10055519",0.225952
"R07C01-10054371",0.13
"R08C01-10056081",0.226
"R01C01-10071217",0.130048
"R02C01-10070673",0.13
"R03C01-10071222",0.161065
"R04C01-10070493",0.130048
"R06C01-10071370",0.13
"R08C01-10071218",0.13
"R02C01-10069090",0.178
"R03C01-10068767",0.13
"R05C01-10069197",0.178048
"R06C01-10069069",0.130048
"R07C01-10066529",0.09165
"R08C01-10067517",0.13
"R02C01-10072569",0.224128
"R03C01-10073062",0.178
"R04C01-10072871",0.178
"R05C01-10071451",0.178
"R06C01-10072479",0.13
"R07C01-10072886",0.176944
"R01C01-10063535",0.178
"R02C01-10069697",0.218704
"R03C01-10036046",0.065065
"R04C01-10070509",0.130048
"R05C01-10072231",0.13
"R06C01-10055979",0.177184
"R07C01-10071670",0.130096
"R08C01-10022434",0.13
"R02C01-10030795",0.13
"R03C01-10067351",0.177904
"R04C01-10055983",0.065
"R05C01-10066220",0.13
"R07C01-10068447",0.13
"R01C01-10055101",0.13
"R04C01-10050712",0.13
"R05C01-10054134",0.00013
"R08C01-10052460",0.13
"R03C01-10054777",0.130144
"R05C01-10054789",0.178
"R06C01-10050719",0.130048
"R07C01-10054360",0.13
"R08C01-10054350",0.13
"R01C01-10053117",0.226
"R02C01-10054300",0.13
"R03C01-10050655",0.13
"R05C01-10050707",0.178
"R06C01-10053405",0.113195
"R07C01-10049587",0.130048
"R08C01-10053434",0.113
"R01C01-10071037",0.178
"R03C01-10070864",0.13
"R04C01-10071333",0.130048
"R05C01-10070111",0.226
"R06C01-10070400",0.226
"R07C01-10070818",0.13
"R08C01-10070812",0.177712
"R01C01-10071453",0.130048
"R02C01-10067697",0.13
"R03C01-10070943",0.13
"R04C01-10071988",0.178048
"R05C01-10070953",0.16113
"R06C01-10071632",0.178
"R07C01-10072215",0.178
"R08C01-10071679",0.178
"R05C01-10068155",0.065
"R06C01-10070936",0.178
"R08C01-10065339",0.13
"R01C01-10068326",0.13
"R03C01-10069575",0.13
"R04C01-10070034",0.047489
"R05C01-10070041",0.13
"R07C01-10070149",0.06539
"R08C01-10070119",0.178
"R01C01-10055259",0.160952
"R02C01-10054811",0.13
"R03C01-10056050",0.178
"R04C01-10056127",0.065065
"R05C01-10055776",0.177856
"R06C01-10054366",0.130048
"R07C01-10055508",0.13
"R08C01-10055474",0.178
"R01C01-10071373",0.065715
"R02C01-10065340",0.178
"R03C01-10071216",0.178
"R05C01-10071366",0.178
"R06C01-10070358",0.130048
"R08C01-10059599",0.06539
"R01C01-10050525",0.13
"R02C01-10049580",0.13
"R03C01-10053151",0.13024
"R04C01-10055495",0.130048
"R05C01-10055071",0.130096
"R06C01-10055478",0.13
"R02C01-10069877",0.065
"R03C01-10069901",0.130096
"R04C01-10068380",0.178096
"R05C01-10071228",0.178
"R06C01-10070492",0.178048
"R07C01-10070488",0.178
"R01C01-10069715",0.13
"R02C01-10032304",0.13
"R03C01-10063315",0.178
"R05C01-10068321",0.065
"R06C01-10069573",0.13
"R07C01-10068613",0.113065
"R08C01-10070035",0.130048
"R01C01-10051045",0.130048
"R02C01-10054440",0.178
"R03C01-10055507",0.177952
"R05C01-10054902",0.130048
"R06C01-10054670",0.226
"R07C01-10055339",0.178
"R08C01-10055388",0.13
"R01C01-10062746",0.178
"R02C01-10064235",0.13
"R03C01-10062742",0.130048
"R04C01-10064729",0.04826
"R05C01-10058112",0.178
"R06C01-10051444",0.13
"R07C01-10065534",0.13
"R08C01-10065646",0.178
"R01C01-10054869",0.178
"R02C01-10054784",0.13
"R03C01-10054864",0.177904
"R04C01-10054278",0.178
"R05C01-10054359",0.225664
"R06C01-10054358",0.13
"R07C01-10054301",0.13
"R08C01-10027491",0.178
"R01C01-10071857",0.13
"R02C01-10072221",0.130048
"R03C01-10071396",0.178
"R04C01-10072230",0.178
"R05C01-10070340",0.178
"R06C01-10072235",0.13
"R07C01-10072241",0.13
"R08C01-10065586",0.178
"R01C01-10072162",0.13
"R02C01-10071395",0.177952
"R03C01-10069018",0.178
"R04C01-10071786",0.113
"R07C01-10071699",0.13
"R08C01-10070759",0.065065
"R01C01-10038241",0.13
"R02C01-10028879",0.13
"R03C01-10063431",0.13
"R04C01-10050291",0.13
"R07C01-10062369",0.178
"R08C01-10061410",0.178048
"R02C01-10037606",0.13
"R03C01-10056958",0.16113
"R04C01-10056946",0.13
"R05C01-10056836",0.13
"R06C01-10050654",0.178
"R07C01-10057767",0.130048
"R08C01-10056712",0.13
"R01C01-10055241",0.13
"R02C01-10055851",0.13
"R04C01-10055854",0.13
"R07C01-10055235",0.13
"R01C01-10070017",0.065065
"R04C01-10070153",0.130048
"R05C01-10070162",0.13
"R06C01-10070077",0.113195
"R07C01-10070137",0.13
"R08C01-10062008",0.13
"R01C01-10072284",0.13
"R02C01-10071816",0.13
"R03C01-10071319",0.13
"R04C01-10072434",0.13
"R05C01-10072783",0.178
"R06C01-10068204",0.178
"R07C01-10072246",0.178
"R08C01-10070957",0.065065
"R02C01-10069482",0.178048
